BEGIN_DAY,MARKET_TYPE,STOCK_ID_NM,INDUSTRY_TYPE,STOCK_ID
2019/02/27,上市,036474　東元永豐88購01,,036474
2019/02/27,上市,036475　為升永豐88購02,,036475
2019/02/27,上市,036476　旺宏永豐88購02,,036476
2019/02/27,上市,036477　華邦電永豐88購01,,036477
2019/02/27,上市,036478　奇力新永豐88購05,,036478
2019/02/27,上市,036479　瀚宇博永豐88購02,,036479
2019/02/27,上市,036480　樺漢永豐88購01,,036480
2019/02/27,上市,036481　T50反1國票88購03,,036481
2019/02/27,上市,036482　T50反1國票89購01,,036482
2019/02/27,上市,036483　T50反1國票89購02,,036483
2019/02/27,上市,036484　滬深2X國票89購03,,036484
2019/02/27,上市,036485　鴻海國票88購02,,036485
2019/02/27,上市,036486　國巨國票89購01,,036486
2019/02/27,上市,036487　台光電國票88購01,,036487
2019/02/27,上市,036488　華新科國票88購10,,036488
2019/02/27,上市,036489　國泰金國票88購01,,036489
2019/02/27,上市,036490　創意國票88購04,,036490
2019/02/27,上市,036491　世紀鋼國票88購01,,036491
2019/02/27,上市,036492　S&P正2國泰8A購01,,036492
2019/02/27,上市,036493　旺宏國泰8A購01,,036493
2019/02/27,上市,036494　全新國泰8A購01,,036494
2019/02/27,上市,036495　可成國泰89購01,,036495
2019/02/27,上市,036496　中信金國泰8A購02,,036496
2019/02/27,上市,036497　聯鈞國泰8A購02,,036497
2019/02/27,上市,036498　群創國泰8A購01,,036498
2019/02/27,上市,036499　創意永昌89購01,,036499
2019/02/27,上市,036500　揚明光永昌89購01,,036500
2019/02/27,上市,036501　華新科富邦89購03,,036501
2019/02/27,上市,036502　GIS富邦88購01,,036502
2019/03/04,上市,036503　聯發科第一89購01,,036503
2019/03/04,上市,036504　英業達群益89購01,,036504
2019/03/04,上市,036505　燿華群益89購02,,036505
2019/03/04,上市,036506　華新科群益8A購01,,036506
2019/03/04,上市,036507　嘉澤群益89購01,,036507
2019/03/04,上市,036508　豐祥群益89購01,,036508
2019/03/04,上市,036509　樺漢群益89購01,,036509
2019/03/04,上市,036510　TPK統一89購01,,036510
2019/03/04,上市,036511　CFA50元富8B購01,,036511
2019/03/04,上市,036512　大立光元富89購01,,036512
2019/03/04,上市,036513　大立光元富89購02,,036513
2019/03/04,上市,036514　京鼎元富89購01,,036514
2019/03/04,上市,036515　麗豐元富89購01,,036515
2019/03/04,上市,036516　康友元富89購01,,036516
2019/03/04,上市,036517　滬深2X國票8A購02,,036517
2019/03/04,上市,036518　南亞科國票89購01,,036518
2019/03/04,上市,036519　華新科國票89購02,,036519
2019/03/04,上市,036520　大立光國票89購02,,036520
2019/03/04,上市,036521　智原國票89購01,,036521
2019/03/04,上市,036522　樺漢國票89購01,,036522
2019/03/04,上市,036523　易華電國票89購01,,036523
2019/03/04,上市,036524　臺指反元大8A購02,,036524
2019/03/04,上市,036525　大成鋼元大89購01,,036525
2019/03/04,上市,036526　大成鋼元大89購02,,036526
2019/03/04,上市,036527　為升元大89購03,,036527
2019/03/04,上市,036528　鴻海元大89購01,,036528
2019/03/04,上市,036529　鴻海元大89購02,,036529
2019/03/04,上市,036530　奇力新元大8A購05,,036530
2019/03/04,上市,036531　義隆元大89購01,,036531
2019/03/04,上市,036532　可成元大89購01,,036532
2019/03/04,上市,036533　可成元大89購02,,036533
2019/03/04,上市,036534　可成元大89購03,,036534
2019/03/04,上市,036535　宏達電元大8B購01,,036535
2019/03/04,上市,036536　大立光元大89購02,,036536
2019/03/04,上市,036537　大立光元大89購03,,036537
2019/03/04,上市,036538　大立光元大89購04,,036538
2019/03/04,上市,036539　欣興元大89購03,,036539
2019/03/04,上市,036540　臻鼎元大89購01,,036540
2019/03/04,上市,036541　樺漢元大89購01,,036541
2019/03/04,上市,036542　樺漢元大89購02,,036542
2019/03/04,上市,036543　易華電元大89購01,,036543
2019/03/04,上市,036544　台泥麥證89購01,,036544
2019/03/04,上市,036545　儒鴻麥證89購01,,036545
2019/03/04,上市,036546　聯電麥證89購01,,036546
2019/03/04,上市,036547　FB上証永豐89購01,,036547
2019/03/04,上市,036548　元上證永豐89購01,,036548
2019/03/04,上市,036549　滬深2X永豐89購01,,036549
2019/03/04,上市,036550　滬深2X永豐89購02,,036550
2019/03/04,上市,036551　力山永豐89購01,,036551
2019/03/04,上市,036552　康友永豐89購01,,036552
2019/03/04,上市,036553　華通亞東89購01,,036553
2019/03/04,上市,036554　台泥凱基89購01,,036554
2019/03/04,上市,036555　台苯凱基89購01,,036555
2019/03/04,上市,036556　華新凱基89購01,,036556
2019/03/04,上市,036557　東聯凱基8A購01,,036557
2019/03/04,上市,036558　上銀凱基89購01,,036558
2019/03/04,上市,036559　鴻海凱基89購01,,036559
2019/03/04,上市,036560　廣宇凱基89購01,,036560
2019/03/04,上市,036561　旺宏凱基8A購01,,036561
2019/03/04,上市,036562　英業達凱基89購01,,036562
2019/03/04,上市,036563　華新科凱基89購01,,036563
2019/03/04,上市,036564　富邦金凱基8A購02,,036564
2019/03/04,上市,036565　國泰金凱基8A購01,,036565
2019/03/04,上市,036566　大立光凱基89購02,,036566
2019/03/04,上市,036567　大立光凱基89購03,,036567
2019/03/04,上市,036568　亞光凱基89購01,,036568
2019/03/04,上市,036569　欣興凱基89購01,,036569
2019/03/04,上市,036570　日電貿凱基89購01,,036570
2019/03/04,上市,036571　揚明光凱基89購02,,036571
2019/03/04,上市,036572　康控凱基89購05,,036572
2019/03/04,上市,036573　瀚宇博凱基89購01,,036573
2019/03/04,上市,036574　百和凱基8A購03,,036574
2019/03/04,上市,036575　滬深2X國泰8B購01,,036575
2019/03/04,上市,036576　為升國泰8B購01,,036576
2019/03/04,上市,036577　鴻海國泰8B購01,,036577
2019/03/04,上市,036578　國巨國泰8B購01,,036578
2019/03/04,上市,036579　技嘉國泰8B購01,,036579
2019/03/04,上市,036580　南亞科國泰8B購01,,036580
2019/03/04,上市,036581　晶電國泰8B購01,,036581
2019/03/04,上市,036582　宏達電國泰8B購01,,036582
2019/03/04,上市,036583　宏達電國泰8B購02,,036583
2019/03/04,上市,036584　瑞儀國泰8B購01,,036584
2019/03/04,上市,036585　啟碁國泰8B購01,,036585
2019/03/04,上市,036586　華通永昌8A購01,,036586
2019/03/04,上市,036587　奇力新永昌8A購01,,036587
2019/03/04,上市,036588　滬深2X富邦89購03,,036588
2019/03/04,上市,036589　旺宏富邦8A購01,,036589
2019/03/04,上市,036590　京元電富邦8A購01,,036590
2019/03/04,上市,036591　聯發科富邦8B購01,,036591
2019/03/05,上市,036592　滬深2X群益8A購03,,036592
2019/03/05,上市,036593　上銀群益89購02,,036593
2019/03/05,上市,036594　華通群益89購01,,036594
2019/03/05,上市,036595　旺宏群益89購01,,036595
2019/03/05,上市,036596　晶睿群益89購01,,036596
2019/03/05,上市,036597　揚明光群益8A購01,,036597
2019/03/05,上市,036598　易華電群益89購02,,036598
2019/03/05,上市,036599　南電群益89購01,,036599
2019/03/05,上市,036600　滬深2X國票8B購01,,036600
2019/03/05,上市,036601　上銀國票89購03,,036601
2019/03/05,上市,036602　聯發科國票89購02,,036602
2019/03/05,上市,036603　宏達電國票8A購01,,036603
2019/03/05,上市,036604　智原國票89購02,,036604
2019/03/05,上市,036605　嘉聯益國票89購03,,036605
2019/03/05,上市,036606　台郡國票89購01,,036606
2019/03/05,上市,036607　旺宏麥證8A購01,,036607
2019/03/05,上市,036608　GIS麥證8A購01,,036608
2019/03/05,上市,036609　滬深2X元大89購03,,036609
2019/03/05,上市,036610　榮成元大89購01,,036610
2019/03/05,上市,036611　上銀元大89購05,,036611
2019/03/05,上市,036612　為升元大89購04,,036612
2019/03/05,上市,036613　旺宏元大89購05,,036613
2019/03/05,上市,036614　漢唐元大89購01,,036614
2019/03/05,上市,036615　華新科元大8B購01,,036615
2019/03/05,上市,036616　欣興元大8B購01,,036616
2019/03/05,上市,036617　達方元大89購04,,036617
2019/03/05,上市,036618　臺股指元大8A購01,,036618
2019/03/05,上市,036619　臺股指元大8A購02,,036619
2018/09/20,上市,03661P　聯發科麥證84售02,,03661P
2019/03/05,上市,036620　上銀永豐89購01,,036620
2019/03/05,上市,036621　技嘉永豐89購01,,036621
2019/03/05,上市,036622　瑞昱永豐89購01,,036622
2019/03/05,上市,036623　全新永豐89購01,,036623
2019/03/05,上市,036624　華新科永豐89購01,,036624
2019/03/05,上市,036625　奇鋐永豐89購01,,036625
2019/03/05,上市,036626　臻鼎永豐89購01,,036626
2019/03/05,上市,036627　南電永豐89購01,,036627
2019/03/05,上市,036628　統一台新99購01,,036628
2019/03/05,上市,036629　智邦台新99購01,,036629
2019/03/05,上市,036630　玉山金台新99購01,,036630
2019/03/05,上市,036631　滬深2X日盛89購01,,036631
2019/03/05,上市,036632　滬深2X日盛89購02,,036632
2019/03/05,上市,036633　國泰金日盛89購01,,036633
2019/03/05,上市,036634　滬深2X凱基89購01,,036634
2019/03/05,上市,036635　滬深2X凱基89購02,,036635
2019/03/05,上市,036636　S&P正2凱基89購01,,036636
2019/03/05,上市,036637　S&P反1凱基8A購01,,036637
2019/03/05,上市,036638　FBVIX凱基89購01,,036638
2019/03/05,上市,036639　力山凱基8A購01,,036639
2019/03/05,上市,036640　為升凱基89購01,,036640
2019/03/05,上市,036641　鴻海凱基89購02,,036641
2019/03/05,上市,036642　鴻海凱基89購03,,036642
2019/03/05,上市,036643　鴻海凱基89購04,,036643
2019/03/05,上市,036644　旺宏凱基8A購02,,036644
2019/03/05,上市,036645　智邦凱基89購01,,036645
2019/03/05,上市,036646　智邦凱基89購02,,036646
2019/03/05,上市,036647　宏碁凱基89購01,,036647
2019/03/05,上市,036648　美律凱基8A購01,,036648
2019/03/05,上市,036649　聯發科凱基89購02,,036649
2019/03/05,上市,036650　聯發科凱基89購03,,036650
2019/03/05,上市,036651　聯發科凱基89購04,,036651
2019/03/05,上市,036652　可成凱基89購01,,036652
2019/03/05,上市,036653　可成凱基89購02,,036653
2019/03/05,上市,036654　嘉晶凱基89購01,,036654
2019/03/05,上市,036655　奇鋐凱基89購01,,036655
2019/03/05,上市,036656　奇鋐凱基89購02,,036656
2019/03/05,上市,036657　欣興凱基89購02,,036657
2019/03/05,上市,036658　智易凱基8A購02,,036658
2019/03/05,上市,036659　日月光凱基89購02,,036659
2018/09/20,上市,03665P　國巨群益84售11,,03665P
2019/03/05,上市,036660　臻鼎凱基89購01,,036660
2019/03/05,上市,036661　達興凱基89購01,,036661
2019/03/05,上市,036662　瑞儀凱基89購01,,036662
2019/03/05,上市,036663　樺漢凱基8B購01,,036663
2019/03/05,上市,036664　易華電凱基89購01,,036664
2019/03/05,上市,036665　華新富邦89購01,,036665
2019/03/05,上市,036666　國巨富邦89購01,,036666
2019/03/05,上市,036667　可成富邦8A購01,,036667
2019/03/05,上市,036668　嘉聯益富邦8B購01,,036668
2019/03/05,上市,036669　樺漢康和89購01,,036669
2019/03/05,上市,036670　T50反1統一89購02,,036670
2019/03/05,上市,036671　旺宏統一89購01,,036671
2019/03/05,上市,036672　華新科統一89購03,,036672
2019/03/05,上市,036673　大立光統一89購06,,036673
2019/03/05,上市,036674　大立光統一89購07,,036674
2019/03/05,上市,036675　健鼎統一89購01,,036675
2019/03/05,上市,036676　啟碁統一89購01,,036676
2019/03/05,上市,036677　樺漢統一89購02,,036677
2019/03/05,上市,036678　樺漢統一89購03,,036678
2019/03/05,上市,036679　滬深2X元富89購01,,036679
2018/09/20,上市,03667P　T50正2國票85售01,,03667P
2019/03/05,上市,036680　滬深2X元富89購02,,036680
2019/03/05,上市,036681　SP黃豆元富93購01,,036681
2019/03/05,上市,036682　中纖元富89購01,,036682
2019/03/05,上市,036683　華通元富89購01,,036683
2019/03/05,上市,036684　旺宏元富89購01,,036684
2019/03/05,上市,036685　漢唐元富89購01,,036685
2019/03/05,上市,036686　聯發科元富89購02,,036686
2019/03/05,上市,036687　宏達電元富89購01,,036687
2019/03/05,上市,036688　祥碩元富89購01,,036688
2019/03/05,上市,036689　彩晶元富89購01,,036689
2018/09/20,上市,03668P　國巨國票84售03,,03668P
2019/03/05,上市,036690　啟碁元富89購01,,036690
2019/03/05,上市,036691　康友元富89購03,,036691
2019/03/06,上市,036692　力山國票89購01,,036692
2019/03/06,上市,036693　國巨國票89購03,,036693
2019/03/06,上市,036694　嘉聯益國票89購04,,036694
2019/03/06,上市,036695　上証反中信89購01,,036695
2019/03/06,上市,036696　滬深2X中信8A購01,,036696
2019/03/06,上市,036697　滬深反中信89購01,,036697
2019/03/06,上市,036698　FBVIX中信89購03,,036698
2019/03/06,上市,036699　上銀中信8A購01,,036699
2018/09/20,上市,03669P　國巨兆豐84售03,,03669P
2019/03/06,上市,036700　華通中信8B購01,,036700
2019/03/06,上市,036701　晶電中信8B購01,,036701
2019/03/06,上市,036702　聯發科中信8B購01,,036702
2019/03/06,上市,036703　大立光中信91購01,,036703
2019/03/06,上市,036704　日月光中信8A購01,,036704
2019/03/06,上市,036705　樺漢中信89購01,,036705
2019/03/06,上市,036706　GIS中信8B購01,,036706
2019/03/06,上市,036707　旺宏第一89購01,,036707
2019/03/06,上市,036708　美律第一89購01,,036708
2019/03/06,上市,036709　易華電第一89購01,,036709
2019/03/06,上市,036710　華通台新8A購01,,036710
2019/03/06,上市,036711　儒鴻群益89購02,,036711
2019/03/06,上市,036712　和大群益89購01,,036712
2019/03/06,上市,036713　國巨群益89購02,,036713
2019/03/06,上市,036714　技嘉群益8C購01,,036714
2019/03/06,上市,036715　南亞科群益8C購01,,036715
2019/03/06,上市,036716　義隆群益8C購01,,036716
2019/03/06,上市,036717　高鐵群益89購01,,036717
2019/03/06,上市,036718　日月光群益89購01,,036718
2019/03/06,上市,036719　祥碩群益89購01,,036719
2019/03/06,上市,036720　易華電群益89購03,,036720
2019/03/06,上市,036721　南電群益8C購01,,036721
2019/03/06,上市,036722　南茂群益89購01,,036722
2019/03/06,上市,036723　高鐵永豐89購01,,036723
2019/03/06,上市,036724　健鼎永豐89購01,,036724
2019/03/06,上市,036725　亞泥麥證89購01,,036725
2019/03/06,上市,036726　微星麥證89購01,,036726
2019/03/06,上市,036727　可成麥證8A購01,,036727
2019/03/06,上市,036728　大立光麥證8A購01,,036728
2019/03/06,上市,036729　T50反1國泰8A購03,,036729
2018/09/20,上市,03672P　臺股指統一86售03,,03672P
2019/03/06,上市,036730　台積電國泰8B購01,,036730
2019/03/06,上市,036731　明泰國泰8B購01,,036731
2019/03/06,上市,036732　豐祥國泰8B購01,,036732
2019/03/06,上市,036733　旺宏永昌8A購01,,036733
2019/03/06,上市,036734　禾伸堂永昌8A購01,,036734
2019/03/06,上市,036735　華新科富邦8B購01,,036735
2019/03/06,上市,036736　嘉晶富邦89購01,,036736
2019/03/06,上市,036737　寶滬深元大89購01,,036737
2019/03/06,上市,036738　FB上証元大89購01,,036738
2019/03/06,上市,036739　元上證元大89購01,,036739
2018/09/20,上市,03673P　臺股指統一86售04,,03673P
2019/03/06,上市,036740　CFA50元大89購01,,036740
2019/03/06,上市,036741　上銀元大89購06,,036741
2019/03/06,上市,036742　國巨元大89購02,,036742
2019/03/06,上市,036743　智邦元大89購01,,036743
2019/03/06,上市,036744　美律元大89購03,,036744
2019/03/06,上市,036745　聯發科元大89購04,,036745
2019/03/06,上市,036746　全新元大8A購01,,036746
2019/03/06,上市,036747　華新科元大89購04,,036747
2019/03/06,上市,036748　宏達電元大89購03,,036748
2019/03/06,上市,036749　禾伸堂元大89購01,,036749
2019/03/06,上市,036750　健鼎元大89購01,,036750
2019/03/06,上市,036751　京鼎元大89購01,,036751
2019/03/06,上市,036752　嘉澤元大89購03,,036752
2019/03/06,上市,036753　TPK元大89購04,,036753
2019/03/06,上市,036754　台表科元大8B購01,,036754
2019/03/06,上市,036755　樺漢元大89購03,,036755
2019/03/06,上市,036756　技嘉兆豐89購01,,036756
2019/03/06,上市,036757　可成兆豐89購01,,036757
2019/03/06,上市,036758　超眾兆豐8A購01,,036758
2019/03/06,上市,036759　大成鋼兆豐89購01,,036759
2019/03/06,上市,036760　旺宏兆豐89購03,,036760
2019/03/06,上市,036761　宏碁兆豐89購01,,036761
2019/03/06,上市,036762　瑞昱兆豐89購01,,036762
2019/03/06,上市,036763　大立光兆豐8A購01,,036763
2019/03/06,上市,036764　大立光兆豐8B購01,,036764
2019/03/06,上市,036765　啟碁兆豐89購01,,036765
2019/03/06,上市,036766　GIS兆豐89購02,,036766
2019/03/06,上市,036767　台積電兆豐89購01,,036767
2019/03/06,上市,036768　微星兆豐89購01,,036768
2019/03/06,上市,036769　華新科兆豐89購04,,036769
2019/03/06,上市,036770　富邦金兆豐89購01,,036770
2019/03/06,上市,036771　聯詠兆豐89購01,,036771
2019/03/06,上市,036772　瀚宇博兆豐8A購01,,036772
2019/03/06,上市,036773　矽創兆豐89購01,,036773
2019/03/06,上市,036774　義隆亞東89購01,,036774
2019/03/06,上市,036775　台灣50凱基8B購05,,036775
2019/03/06,上市,036776　T50反1凱基89購04,,036776
2019/03/06,上市,036777　T50反1凱基89購05,,036777
2019/03/06,上市,036778　T50反1凱基8C購01,,036778
2019/03/06,上市,036779　T50反1凱基8C購02,,036779
2019/03/06,上市,036780　S&P正2凱基89購02,,036780
2019/03/06,上市,036781　S&P反1凱基8A購02,,036781
2019/03/06,上市,036782　儒鴻凱基89購01,,036782
2019/03/06,上市,036783　為升凱基89購02,,036783
2019/03/06,上市,036784　廣宇凱基89購02,,036784
2019/03/06,上市,036785　台積電凱基8A購11,,036785
2019/03/06,上市,036786　宏碁凱基89購02,,036786
2019/03/06,上市,036787　致茂凱基89購01,,036787
2019/03/06,上市,036788　美律凱基89購01,,036788
2019/03/06,上市,036789　京元電凱基89購01,,036789
2019/03/06,上市,036790　奇鋐凱基89購03,,036790
2019/03/06,上市,036791　欣興凱基89購03,,036791
2019/03/06,上市,036792　揚明光凱基89購03,,036792
2019/03/06,上市,036793　健策凱基89購01,,036793
2019/03/06,上市,036794　達方凱基8A購01,,036794
2019/03/06,上市,036795　T50反1統一89購03,,036795
2019/03/06,上市,036796　滬深2X統一89購04,,036796
2019/03/06,上市,036797　宏達電統一89購02,,036797
2019/03/06,上市,036798　高鐵統一89購01,,036798
2019/03/06,上市,036799　亞光統一89購01,,036799
2019/03/06,上市,036800　樺漢統一89購04,,036800
2019/03/06,上市,036801　為升元富89購01,,036801
2019/03/06,上市,036802　華通元富89購02,,036802
2019/03/06,上市,036803　國巨元富89購01,,036803
2019/03/06,上市,036804　國巨元富93購01,,036804
2019/03/06,上市,036805　國巨元富93購02,,036805
2019/03/06,上市,036806　美律元富89購01,,036806
2019/03/06,上市,036807　臺企銀元富89購01,,036807
2019/03/06,上市,036808　GIS元富89購02,,036808
2019/03/07,上市,036809　華新科第一89購01,,036809
2019/03/07,上市,036810　T50反1中信8B購01,,036810
2019/03/07,上市,036811　滬深2X中信8C購01,,036811
2019/03/07,上市,036812　FBVIX中信8C購02,,036812
2019/03/07,上市,036813　華通中信8B購02,,036813
2019/03/07,上市,036814　高鐵中信8A購01,,036814
2019/03/07,上市,036815　康友中信89購01,,036815
2019/03/07,上市,036816　S&P正2凱基89購04,,036816
2019/03/07,上市,036817　S&P正2凱基8A購01,,036817
2019/03/07,上市,036818　為升凱基89購04,,036818
2019/03/07,上市,036819　旺宏凱基89購04,,036819
2019/03/07,上市,036820　燿華凱基89購01,,036820
2019/03/07,上市,036821　南亞科凱基8A購02,,036821
2019/03/07,上市,036822　康控凱基89購06,,036822
2019/03/07,上市,036823　瑞儀凱基89購03,,036823
2019/03/07,上市,036824　台郡凱基89購01,,036824
2019/03/07,上市,036825　樺漢凱基89購01,,036825
2019/03/07,上市,036826　GIS凱基89購02,,036826
2019/03/07,上市,036827　鴻海日盛89購01,,036827
2019/03/07,上市,036828　鴻海日盛89購02,,036828
2019/03/07,上市,036829　元上證群益89購01,,036829
2019/03/07,上市,036830　上銀群益89購03,,036830
2019/03/07,上市,036831　光寶科群益89購01,,036831
2019/03/07,上市,036832　聯電群益8C購01,,036832
2019/03/07,上市,036833　國巨群益89購03,,036833
2019/03/07,上市,036834　英業達群益8C購01,,036834
2019/03/07,上市,036835　南亞科群益89購01,,036835
2019/03/07,上市,036836　美律群益8C購01,,036836
2019/03/07,上市,036837　全新群益8A購01,,036837
2019/03/07,上市,036838　華新科群益89購01,,036838
2019/03/07,上市,036839　豐祥群益89購02,,036839
2019/03/07,上市,036840　康舒群益89購01,,036840
2019/03/07,上市,036841　滬深2X永豐89購04,,036841
2019/03/07,上市,036842　大成鋼永豐89購01,,036842
2019/03/07,上市,036843　台達電永豐89購01,,036843
2019/03/07,上市,036844　美律永豐89購01,,036844
2019/03/07,上市,036845　智易永豐89購01,,036845
2019/03/07,上市,036846　康舒永豐89購01,,036846
2019/03/07,上市,036847　上銀台新8A購01,,036847
2019/03/07,上市,036848　滬深2X統一89購05,,036848
2019/03/07,上市,036849　亞德客統一89購01,,036849
2019/03/07,上市,036850　國巨統一89購03,,036850
2019/03/07,上市,036851　華新科統一89購04,,036851
2019/03/07,上市,036852　嘉晶統一89購02,,036852
2019/03/07,上市,036853　亞光統一89購02,,036853
2019/03/07,上市,036854　創意統一89購03,,036854
2019/03/07,上市,036855　中橡元富89購01,,036855
2019/03/07,上市,036856　智原元富89購01,,036856
2019/03/07,上市,036857　瑞儀元富89購02,,036857
2019/03/07,上市,036858　T50反1兆豐89購02,,036858
2019/03/07,上市,036859　滬深2X兆豐89購01,,036859
2019/03/07,上市,036860　滬深2X兆豐8A購01,,036860
2019/03/07,上市,036861　力山兆豐89購01,,036861
2019/03/07,上市,036862　華通兆豐89購01,,036862
2019/03/07,上市,036863　晶電兆豐89購01,,036863
2019/03/07,上市,036864　奇力新兆豐89購01,,036864
2019/03/07,上市,036865　欣興兆豐8A購02,,036865
2019/03/07,上市,036866　世紀鋼兆豐89購01,,036866
2019/03/07,上市,036867　SP黃豆國票8C購01,,036867
2019/03/07,上市,036868　國巨國票89購04,,036868
2019/03/07,上市,036869　全新國票89購01,,036869
2019/03/07,上市,036870　智易國票89購02,,036870
2019/03/07,上市,036871　T50反1元大89購01,,036871
2019/03/07,上市,036872　T50反1元大89購02,,036872
2019/03/07,上市,036873　T50反1元大89購03,,036873
2019/03/07,上市,036874　滬深2X元大89購05,,036874
2019/03/07,上市,036875　滬深2X元大89購06,,036875
2019/03/07,上市,036876　滬深2X元大89購07,,036876
2019/03/07,上市,036877　A50正2元大89購01,,036877
2019/03/07,上市,036878　力山元大89購01,,036878
2019/03/07,上市,036879　華新元大89購01,,036879
2019/03/07,上市,036880　上銀元大89購07,,036880
2019/03/07,上市,036881　為升元大89購06,,036881
2019/03/07,上市,036882　聯電元大89購03,,036882
2019/03/07,上市,036883　華通元大89購06,,036883
2019/03/07,上市,036884　鴻海元大8A購01,,036884
2019/03/07,上市,036885　國巨元大89購03,,036885
2019/03/07,上市,036886　台積電元大89購03,,036886
2019/03/07,上市,036887　台積電元大89購04,,036887
2019/03/07,上市,036888　台積電元大89購05,,036888
2019/03/07,上市,036889　旺宏元大89購06,,036889
2019/03/07,上市,036890　宏碁元大89購01,,036890
2019/03/07,上市,036891　宏碁元大89購02,,036891
2019/03/07,上市,036892　漢唐元大89購02,,036892
2019/03/07,上市,036893　南亞科元大89購02,,036893
2019/03/07,上市,036894　南亞科元大89購03,,036894
2019/03/07,上市,036895　美律元大89購04,,036895
2019/03/07,上市,036896　京元電元大89購01,,036896
2019/03/07,上市,036897　聯發科元大89購05,,036897
2019/03/07,上市,036898　義隆元大89購02,,036898
2019/03/07,上市,036899　華新科元大89購05,,036899
2019/03/07,上市,036900　長榮航元大89購01,,036900
2019/03/07,上市,036901　高鐵元大89購01,,036901
2019/03/07,上市,036902　禾伸堂元大89購02,,036902
2019/03/07,上市,036903　欣興元大89購04,,036903
2019/03/07,上市,036904　健鼎元大89購02,,036904
2019/03/07,上市,036905　緯創元大89購01,,036905
2019/03/07,上市,036906　創意元大89購05,,036906
2019/03/07,上市,036907　貿聯元大89購03,,036907
2019/03/07,上市,036908　日月光元大89購01,,036908
2019/03/07,上市,036909　日月光元大89購02,,036909
2019/03/07,上市,036910　中磊元大89購01,,036910
2019/03/07,上市,036911　達運元大89購01,,036911
2019/03/07,上市,036912　瑞儀元大89購02,,036912
2019/03/07,上市,036913　矽格元大89購02,,036913
2019/03/07,上市,036914　達方元大8A購01,,036914
2019/03/07,上市,036915　滬深2X國泰8B購03,,036915
2019/03/07,上市,036916　S&P正2國泰8B購01,,036916
2019/03/07,上市,036917　道瓊反國泰8B購01,,036917
2019/03/07,上市,036918　中橡國泰8B購01,,036918
2019/03/07,上市,036919　上銀永昌8A購01,,036919
2019/03/07,上市,036920　國巨富邦89購02,,036920
2019/03/07,上市,036921　義隆富邦89購01,,036921
2019/03/08,上市,036922　國巨第一89購01,,036922
2019/03/08,上市,036923　禾伸堂第一89購01,,036923
2019/03/08,上市,036924　奇力新國票89購03,,036924
2019/03/08,上市,036925　上証反中信89購02,,036925
2019/03/08,上市,036926　滬深2X中信8B購01,,036926
2019/03/08,上市,036927　滬深反中信89購02,,036927
2019/03/08,上市,036928　力山中信89購01,,036928
2019/03/08,上市,036929　農林中信89購01,,036929
2019/03/08,上市,036930　亞光中信8B購01,,036930
2019/03/08,上市,036931　致伸中信89購01,,036931
2019/03/08,上市,036932　中磊中信8B購01,,036932
2019/03/08,上市,036933　力成中信89購01,,036933
2019/03/08,上市,036934　康友中信89購02,,036934
2019/03/08,上市,036935　滬深2X群益89購04,,036935
2019/03/08,上市,036936　國巨群益89購04,,036936
2019/03/08,上市,036937　嘉晶群益89購03,,036937
2019/03/08,上市,036938　康控群益89購02,,036938
2019/03/08,上市,036939　嘉聯益群益89購01,,036939
2018/09/21,上市,03693P　T50正2國票85售02,,03693P
2019/03/08,上市,036940　元上證永豐89購02,,036940
2019/03/08,上市,036941　滬深2X永豐89購05,,036941
2019/03/08,上市,036942　力山永豐89購02,,036942
2019/03/08,上市,036943　國巨永豐89購01,,036943
2019/03/08,上市,036944　台表科康和89購01,,036944
2019/03/08,上市,036945　滬深2X統一89購07,,036945
2019/03/08,上市,036946　國巨統一89購04,,036946
2019/03/08,上市,036947　美律統一89購03,,036947
2019/03/08,上市,036948　長榮航統一89購01,,036948
2019/03/08,上市,036949　滬深2X元富89購03,,036949
2019/03/08,上市,036950　滬深2X元富89購04,,036950
2019/03/08,上市,036951　滬深2X元富89購05,,036951
2019/03/08,上市,036952　中鋼元富89購01,,036952
2019/03/08,上市,036953　台灣50日盛89購01,,036953
2019/03/08,上市,036954　聯電日盛89購01,,036954
2019/03/08,上市,036955　台積電日盛89購01,,036955
2019/03/08,上市,036956　聯發科日盛89購01,,036956
2019/03/08,上市,036957　富邦金日盛89購01,,036957
2019/03/08,上市,036958　欣興亞東89購01,,036958
2019/03/08,上市,036959　創意亞東89購01,,036959
2019/03/08,上市,036960　上銀凱基89購03,,036960
2019/03/08,上市,036961　為升凱基89購05,,036961
2019/03/08,上市,036962　國巨凱基89購05,,036962
2019/03/08,上市,036963　旺宏凱基89購05,,036963
2019/03/08,上市,036964　台光電凱基89購01,,036964
2019/03/08,上市,036965　華新科凱基89購02,,036965
2019/03/08,上市,036966　宏達電凱基89購03,,036966
2019/03/08,上市,036967　長榮航凱基89購01,,036967
2019/03/08,上市,036968　大立光凱基89購07,,036968
2019/03/08,上市,036969　嘉晶凱基89購02,,036969
2019/03/08,上市,036970　禾伸堂凱基89購01,,036970
2019/03/08,上市,036971　欣興凱基89購04,,036971
2019/03/08,上市,036972　創意凱基89購01,,036972
2019/03/08,上市,036973　台勝科凱基89購01,,036973
2019/03/08,上市,036974　中磊凱基89購01,,036974
2019/03/08,上市,036975　台郡凱基89購02,,036975
2019/03/08,上市,036976　GIS凱基8A購02,,036976
